x,y,z,Type,State,extra
63,72,73,1,7,0|9|0|9
64,80,83,1,7,0|9|0|8
47,66,79,1,7,0|9|29|10
61,63,84,1,7,0|9|47|10
60,74,72,1,7,0|9|13|8
80,76,76,1,7,0|9|0|7
63,76,77,1,7,0|9|0|12
80,76,69,1,7,0|9|8|5
56,66,74,1,7,0|9|0|10
64,63,87,1,7,0|9|63|17
70,81,90,1,7,0|9|68|5
73,77,85,1,7,0|9|0|9
57,67,82,1,7,0|9|0|11
71,74,74,1,7,0|9|0|8
59,75,87,1,7,0|9|0|8
49,77,70,1,7,0|116|61|12
52,70,64,1,7,0|116|53|11
46,60,67,1,7,0|9|17|11
77,71,86,1,7,0|9|18|6
70,75,81,1,7,0|9|0|11
69,64,85,1,7,0|9|54|6
66,78,85,1,7,0|9|0|8
56,67,79,1,7,0|9|0|12
73,74,90,1,7,0|9|50|5
67,77,90,1,7,0|9|7|7
61,66,87,1,7,0|9|25|7
77,85,81,1,7,0|9|8|5
65,74,73,1,7,0|9|0|9
64,67,74,1,7,0|9|0|13
61,72,81,1,7,0|9|0|10
55,72,73,1,7,0|9|18|9
72,78,82,1,7,0|9|0|11
80,72,85,1,7,0|9|47|5
62,74,73,1,7,0|9|0|10
80,74,80,1,7,0|9|0|7
51,66,72,1,7,0|9|0|12
74,68,70,1,7,0|65|20|14
80,70,79,1,7,0|9|32|6
50,65,67,1,7,0|9|42|12
70,84,71,1,7,0|9|10|5
70,78,76,1,7,0|9|0|10
82,79,80,1,7,0|9|50|5
62,81,85,1,7,0|9|24|7
71,77,69,1,7,0|9|0|6
64,80,78,1,7,0|9|0|8
57,62,71,1,7,0|9|0|11
65,61,79,1,7,0|9|45|10
43,57,73,1,7,0|9|58|14
71,74,86,1,7,0|9|0|8
47,73,73,1,7,0|116|12|13
56,73,81,1,7,0|9|0|10
51,63,76,1,7,0|9|9|10
65,65,80,1,7,0|9|0|7
79,75,69,1,7,0|9|13|5
64,56,75,1,7,0|9|9|15
55,70,68,1,7,0|9|56|11
69,74,83,1,7,0|9|0|12
82,71,79,1,7,0|9|8|5
53,75,82,1,7,0|9|57|9
49,64,63,1,7,0|9|60|12
53,64,65,1,7,0|9|26|12
71,65,87,1,7,0|9|53|6
78,83,85,1,7,0|9|46|5
54,75,74,1,7,0|9|38|9
54,75,77,1,7,0|9|32|8
52,68,65,1,7,0|9|16|11
57,59,69,1,7,0|9|0|11
47,68,72,1,7,0|379|17|14
53,63,85,1,7,0|9|19|9
65,87,81,1,7,0|9|16|6
49,60,67,1,7,0|9|61|12
58,79,80,1,7,0|9|36|6
71,66,80,1,7,0|9|46|5
60,60,71,1,7,0|9|47|10
67,76,73,1,7,0|9|0|10
62,83,85,1,7,0|9|32|6
71,76,85,1,7,0|9|0|10
58,62,73,1,7,0|9|45|10
57,62,76,1,7,0|9|10|10
42,81,85,1,7,0|116|64|15
73,87,79,1,7,0|9|25|5
81,82,76,1,7,0|9|8|5
78,72,73,1,7,0|9|0|6
78,75,91,1,7,0|9|49|5
63,82,74,1,7,0|9|15|8
55,66,80,1,7,0|9|0|10
66,84,81,1,7,0|9|0|7
65,69,80,1,7,0|9|0|9
66,78,74,1,7,0|9|0|7
64,80,85,1,7,0|9|0|8
77,70,88,1,7,0|9|48|5
70,67,76,1,7,0|9|39|6
76,66,76,1,7,0|9|48|5
79,82,86,1,7,0|9|46|5
52,67,80,1,7,0|9|10|10
79,72,74,1,7,0|9|44|5
79,75,77,1,7,0|9|0|7
38,57,56,1,7,0|116|61|17
49,79,66,1,7,0|9|50|18
73,77,75,1,7,0|9|0|10
36,45,67,1,7,0|5312|28|18
59,64,80,1,7,0|9|20|9
51,76,75,1,7,0|379|34|16
43,74,71,1,7,0|116|61|12
70,74,92,1,7,0|9|54|6
64,79,70,1,7,0|9|12|8
59,72,75,1,7,0|9|0|11
57,67,83,1,7,0|9|0|10
50,59,73,1,7,0|9|0|13
67,85,73,1,7,0|9|28|5
70,64,84,1,7,0|9|54|6
73,72,77,1,7,0|9|0|8
64,66,77,1,7,0|9|5|12
59,82,76,1,7,0|9|12|8
62,76,89,1,7,0|9|27|7
66,69,82,1,7,0|9|0|9
66,72,82,1,7,0|9|0|10
56,62,81,1,7,0|65|61|17
52,71,73,1,7,0|379|10|18
74,76,68,1,7,0|9|0|6
50,59,75,1,7,0|9|0|12
67,69,69,1,7,0|65|45|15
82,85,73,1,7,0|9|14|5
65,67,85,1,7,0|9|0|11
47,69,76,1,7,0|9|30|10
49,57,68,1,7,0|9|61|12
76,81,75,1,7,0|9|0|8
72,86,74,1,7,0|9|0|6
49,66,67,1,7,0|9|15|11
63,75,72,1,7,0|9|5|8
51,68,76,1,7,0|9|0|11
68,66,78,1,7,0|9|0|7
74,75,74,1,7,0|9|0|9
65,69,83,1,7,0|9|0|9
73,72,67,1,7,0|9|28|5
73,80,68,1,7,0|9|7|5
56,78,84,1,7,0|9|24|7
74,78,77,1,7,0|9|0|10
68,65,85,1,7,0|9|54|6
69,69,77,1,7,0|9|0|7
54,52,73,1,7,0|9|44|10
55,60,66,1,7,0|9|50|10
52,60,68,1,7,0|9|44|12
75,77,65,1,7,0|9|8|5
51,59,73,1,7,0|9|0|15
51,59,75,1,7,0|9|0|13
58,59,76,1,7,0|9|7|10
54,63,73,1,7,0|9|0|12
68,72,68,1,7,0|9|29|5
69,74,80,1,7,0|9|0|13
47,75,71,1,7,0|116|62|12
53,60,67,1,7,0|9|0|11
74,67,78,1,7,0|9|45|5
80,87,77,1,7,0|9|30|5
65,72,86,1,7,0|9|0|8
83,83,79,1,7,0|9|49|5
72,71,74,1,7,0|9|0|7
53,69,68,1,7,0|379|0|13
52,65,66,1,7,0|9|24|12
77,77,73,1,7,0|9|0|8
47,68,78,1,7,0|9|8|10
42,57,70,1,7,0|116|58|14
57,67,64,1,7,0|9|25|12
66,68,83,1,7,0|9|0|8
75,87,73,1,7,0|9|8|5
52,54,68,1,7,0|9|42|12
74,72,80,1,7,0|9|0|9
50,55,72,1,7,0|9|37|11
65,74,90,1,7,0|9|7|7
70,85,85,1,7,0|9|64|5
58,64,77,1,7,0|9|0|10
66,76,78,1,7,0|9|0|11
76,76,82,1,7,0|9|0|10
49,67,66,1,7,0|9|15|11
46,70,64,1,7,0|116|53|11
44,83,82,1,7,0|116|44|15
41,75,73,1,7,0|116|58|12
49,72,78,1,7,0|1922|13|16
66,67,75,1,7,0|9|5|8
67,75,91,1,7,0|9|9|7
64,73,70,1,7,0|65|64|12
72,70,86,1,7,0|9|0|8
52,69,78,1,7,0|9|0|11
79,85,79,1,7,0|9|30|5
73,84,88,1,7,0|9|46|5
48,64,68,1,7,0|379|0|13
56,69,75,1,7,0|9|0|11
45,62,68,1,7,0|379|41|12
80,78,82,1,7,0|9|0|7
69,85,80,1,7,0|9|0|6
77,83,71,1,7,0|9|26|5
66,71,89,1,7,0|9|0|7
81,78,75,1,7,0|9|0|6
82,70,77,1,7,0|9|46|5
47,69,74,1,7,0|9|27|10
58,61,71,1,7,0|9|0|11
60,70,81,1,7,0|9|0|13
73,83,85,1,7,0|9|9|6
53,64,73,1,7,0|9|0|11
70,86,84,1,7,0|9|15|6
84,78,82,1,7,0|9|47|5
37,54,63,1,7,0|2332|21|17
79,80,75,1,7,0|9|0|7
54,68,71,1,7,0|9|0|10
79,80,82,1,7,0|9|0|7
65,66,71,1,7,0|65|45|15
81,84,78,1,7,0|9|29|5
73,77,79,1,7,0|9|0|11
57,61,79,1,7,0|9|45|10
70,77,77,1,7,0|9|0|11
70,83,84,1,7,0|9|0|7
45,76,88,1,7,0|5295|27|18
54,71,80,1,7,0|9|12|10
49,56,71,1,7,0|9|6|12
72,76,67,1,7,0|9|30|5
67,80,73,1,7,0|9|0|7
70,72,74,1,7,0|9|0|9
72,70,90,1,7,0|9|66|5
52,69,82,1,7,0|9|41|9
80,83,85,1,7,0|9|44|6
71,78,75,1,7,0|9|0|10
48,66,76,1,7,0|9|0|11
47,68,69,1,7,0|9|2|14
66,71,82,1,7,0|9|0|10
71,74,70,1,7,0|9|22|5
75,69,86,1,7,0|9|0|7
59,82,80,1,7,0|9|11|8
56,52,72,1,7,0|9|46|10
59,74,81,1,7,0|9|0|9
68,65,80,1,7,0|9|64|10
57,66,74,1,7,0|9|0|10
81,76,77,1,7,0|9|0|6
54,58,72,1,7,0|9|0|13
75,83,78,1,7,0|9|0|8
61,75,60,1,7,0|9|43|17
71,81,86,1,7,0|9|0|7
61,77,82,1,7,0|9|0|10
80,81,81,1,7,0|9|0|6
72,71,79,1,7,0|9|0|8
71,71,72,1,7,0|9|0|6
71,68,89,1,7,0|9|55|6
46,68,66,1,7,0|9|13|11
80,71,72,1,7,0|9|29|5
74,84,81,1,7,0|9|0|7
52,57,73,1,7,0|9|0|12
61,62,86,1,7,0|9|46|10
59,75,84,1,7,0|9|0|8
67,69,78,1,7,0|9|0|9
52,58,67,1,7,0|9|46|10
46,54,74,1,7,0|9|57|11
74,86,83,1,7,0|9|30|5
75,81,72,1,7,0|9|0|7
59,70,73,1,7,0|9|0|10
78,77,68,1,7,0|9|12|5
76,83,85,1,7,0|9|30|6
70,67,74,1,7,0|9|54|6
69,76,82,1,7,0|9|0|11
75,81,81,1,7,0|9|0|8
76,67,89,1,7,0|9|56|6
62,79,85,1,7,0|9|0|8
52,56,72,1,7,0|9|0|12
51,72,77,1,7,0|9|30|10
74,79,81,1,7,0|9|0|10
63,80,76,1,7,0|9|0|9
78,81,76,1,7,0|9|0|7
70,75,76,1,7,0|9|0|9
54,73,81,1,7,0|9|61|9
70,80,72,1,7,0|9|0|8
67,63,89,1,7,0|9|55|6
45,74,85,1,7,0|7737|56|17
69,70,78,1,7,0|9|0|9
52,70,65,1,7,0|379|60|12
68,71,78,1,7,0|9|0|10
71,76,88,1,7,0|9|0|7
71,83,74,1,7,0|9|0|7
64,75,80,1,7,0|9|0|12
72,73,84,1,7,0|9|0|10
52,73,78,1,7,0|9|9|10
82,75,75,1,7,0|9|11|5
63,76,81,1,7,0|9|0|11
70,85,80,1,7,0|9|21|6
67,83,82,1,7,0|9|0|7
56,70,78,1,7,0|9|0|11
53,59,76,1,7,0|9|0|12
80,75,87,1,7,0|9|0|6
63,67,73,1,7,0|9|0|13
79,75,74,1,7,0|9|0|6
72,77,80,1,7,0|9|0|11
68,76,69,1,7,0|9|67|5
69,84,85,1,7,0|9|47|5
75,89,81,1,7,0|9|29|5
78,79,70,1,7,0|9|0|6
67,70,78,1,7,0|9|0|9
82,74,83,1,7,0|9|0|6
74,82,75,1,7,0|9|0|8
49,64,75,1,7,0|9|0|11
77,76,70,1,7,0|9|0|7
78,88,73,1,7,0|9|9|5
77,71,83,1,7,0|9|0|6
59,68,88,1,7,0|9|17|11
46,57,76,1,7,0|9|36|11
68,66,73,1,7,0|65|65|15
71,83,76,1,7,0|9|0|8
59,67,84,1,7,0|9|0|11
72,79,86,1,7,0|9|0|8
71,86,86,1,7,0|9|67|5
57,68,72,1,7,0|9|22|9
72,76,91,1,7,0|9|67|5
68,80,79,1,7,0|9|0|9
48,67,73,1,7,0|9|0|11
48,61,71,1,7,0|9|0|13
49,59,65,1,7,0|9|62|12
70,70,78,1,7,0|9|0|8
59,69,80,1,7,0|9|0|12
64,80,86,1,7,0|9|0|7
65,81,84,1,7,0|9|0|6
56,63,77,1,7,0|9|0|11
65,67,75,1,7,0|9|0|9
68,68,77,1,7,0|9|0|9
62,82,84,1,7,0|9|21|7
60,75,86,1,7,0|9|0|8
56,56,68,1,7,0|9|66|10
77,80,86,1,7,0|9|0|6
69,74,84,1,7,0|9|0|11
75,70,88,1,7,0|9|61|6
77,82,73,1,7,0|9|0|7
59,67,87,1,7,0|9|17|11
75,72,70,1,7,0|9|0|6
66,70,87,1,7,0|9|0|7
47,54,76,1,7,0|9|38|11
64,74,69,1,7,0|9|69|13
52,54,75,1,7,0|9|36|11
70,77,81,1,7,0|9|0|11
58,78,86,1,7,0|9|23|7
75,75,76,1,7,0|9|0|10
55,70,76,1,7,0|9|0|10
65,64,76,1,7,0|9|7|12
65,77,82,1,7,0|9|0|10
62,76,69,1,7,0|9|52|13
55,76,72,1,7,0|9|51|8
62,68,87,1,7,0|9|15|11
71,85,87,1,7,0|9|43|5
73,80,80,1,7,0|9|0|11
66,78,70,1,7,0|9|7|5
55,54,71,1,7,0|9|46|10
54,58,68,1,7,0|9|0|11
75,72,77,1,7,0|9|0|8
47,58,76,1,7,0|9|57|11
64,69,81,1,7,0|9|0|10
71,68,76,1,7,0|9|0|8
68,77,74,1,7,0|9|0|11
76,68,73,1,7,0|9|9|5
56,78,74,1,7,0|9|30|8
58,77,75,1,7,0|9|0|9
46,75,69,1,7,0|379|36|14
67,85,74,1,7,0|9|28|5
80,74,84,1,7,0|9|0|6
80,74,71,1,7,0|9|30|5
72,77,82,1,7,0|9|0|11
57,71,75,1,7,0|9|0|11
58,62,81,1,7,0|9|20|9
59,76,69,1,7,0|9|12|8
71,80,76,1,7,0|9|0|10
54,76,85,1,7,0|9|55|9
57,69,84,1,7,0|9|16|11
57,64,79,1,7,0|9|0|10
71,73,70,1,7,0|9|27|5
63,66,82,1,7,0|9|0|12
80,85,73,1,7,0|9|9|5
73,71,82,1,7,0|9|0|8
57,60,66,1,7,0|9|46|10
56,66,86,1,7,0|9|25|10
61,67,77,1,7,0|9|0|12
44,51,66,1,7,0|9|65|15
51,62,74,1,7,0|9|0|12
79,68,85,1,7,0|9|45|5
63,71,70,1,7,0|9|51|8
72,83,71,1,7,0|9|0|6
48,63,72,1,7,0|9|0|12
55,78,77,1,7,0|9|33|8
64,73,87,1,7,0|9|0|9
54,63,64,1,7,0|9|24|12
66,80,86,1,7,0|9|0|8
73,76,85,1,7,0|9|0|8
66,86,80,1,7,0|9|16|6
63,66,83,1,7,0|9|26|11
51,73,76,1,7,0|9|29|10
79,76,69,1,7,0|9|9|5
70,73,67,1,7,0|9|12|5
78,80,76,1,7,0|9|0|8
66,74,70,1,7,0|65|0|13
64,82,83,1,7,0|9|14|6
64,70,85,1,7,0|9|0|8
78,80,69,1,7,0|9|6|5
48,60,70,1,7,0|9|0|13
40,80,73,1,7,0|1922|2|17
57,67,67,1,7,0|9|54|11
55,55,69,1,7,0|9|48|10
74,90,78,1,7,0|9|28|5
55,62,71,1,7,0|9|0|11
77,72,79,1,7,0|9|0|8
66,74,77,1,7,0|9|0|12
50,74,80,1,7,0|9|55|9
74,74,77,1,7,0|9|0|9
48,72,72,1,7,0|116|42|12
70,70,76,1,7,0|9|0|8
77,79,70,1,7,0|9|0|6
44,63,74,1,7,0|9|27|10
62,70,78,1,7,0|9|0|11
43,63,68,1,7,0|9|39|14
79,82,82,1,7,0|9|30|5
71,83,71,1,7,0|9|8|5
69,71,81,1,7,0|9|0|10
62,82,78,1,7,0|9|0|7
57,79,73,1,7,0|9|43|7
83,75,81,1,7,0|9|50|5
70,72,80,1,7,0|9|0|10
62,81,75,1,7,0|9|11|7
76,76,90,1,7,0|9|50|5
67,73,79,1,7,0|9|0|11
77,72,75,1,7,0|9|0|6
50,73,68,1,7,0|116|41|12
75,68,79,1,7,0|9|46|5
75,85,72,1,7,0|9|0|6
55,62,80,1,7,0|9|38|9
66,75,75,1,7,0|9|0|11
64,66,84,1,7,0|9|54|11
80,79,74,1,7,0|9|0|6
44,66,69,1,7,0|9|32|13
64,76,71,1,7,0|9|0|15
72,83,69,1,7,0|9|11|5
80,76,83,1,7,0|9|29|6
75,76,73,1,7,0|9|0|9
70,88,77,1,7,0|9|28|5
62,69,73,1,7,0|9|0|9
68,78,77,1,7,0|9|0|10
70,67,84,1,7,0|9|0|8
80,80,82,1,7,0|9|0|7
64,86,77,1,7,0|9|53|6
72,71,76,1,7,0|9|0|8
73,82,66,1,7,0|9|12|5
69,89,80,1,7,0|9|16|6
60,74,76,1,7,0|9|0|11
60,77,83,1,7,0|9|0|9
49,76,71,1,7,0|379|37|14
63,73,80,1,7,0|9|0|12
50,62,71,1,7,0|9|0|14
70,69,71,1,7,0|65|1|14
56,70,84,1,7,0|9|27|10
68,74,92,1,7,0|9|55|6
77,70,74,1,7,0|9|7|5
60,65,84,1,7,0|9|0|11
74,78,88,1,7,0|9|0|6
80,76,71,1,7,0|9|11|5
67,79,73,1,7,0|9|0|7
46,58,75,1,7,0|9|56|11
69,80,82,1,7,0|9|0|9
65,73,82,1,7,0|9|0|11
68,75,76,1,7,0|9|0|11
78,73,70,1,7,0|9|30|5
54,69,69,1,7,0|379|21|12
44,62,69,1,7,0|9|46|10
58,60,78,1,7,0|9|50|8
75,75,68,1,7,0|9|11|5
81,70,75,1,7,0|9|8|5
67,73,81,1,7,0|9|0|10
46,68,74,1,7,0|9|29|10
79,78,76,1,7,0|9|0|7
54,52,76,1,7,0|9|34|11
74,79,84,1,7,0|9|0|8
63,70,71,1,7,0|9|31|8
51,62,69,1,7,0|9|0|13
58,65,78,1,7,0|9|0|10
76,81,82,1,7,0|9|0|9
63,73,78,1,7,0|9|0|12
63,77,82,1,7,0|9|0|11
57,71,82,1,7,0|9|0|8
62,63,76,1,7,0|9|47|10
71,81,85,1,7,0|9|0|7
51,72,80,1,7,0|9|9|10
51,75,61,1,7,0|116|22|12
53,72,82,1,7,0|9|60|9
54,63,71,1,7,0|9|0|11
46,71,68,1,7,0|9|17|11
73,87,82,1,7,0|9|28|5
76,84,85,1,7,0|9|17|6
61,83,75,1,7,0|9|37|6
68,69,71,1,7,0|65|50|13
63,63,83,1,7,0|9|49|10
74,86,80,1,7,0|9|26|5
79,86,78,1,7,0|9|32|5
43,61,75,1,7,0|9|21|14
49,71,67,1,7,0|116|51|11
64,77,89,1,7,0|9|0|8
44,63,64,1,7,0|9|38|14
70,82,81,1,7,0|9|0|9
34,66,58,1,6,0|9|1|0
59,66,86,1,7,0|9|26|10
54,66,75,1,7,0|9|0|10
72,84,83,1,7,0|9|0|7
67,76,82,1,7,0|9|0|11
65,68,74,1,7,0|9|13|13
78,87,72,1,7,0|9|10|5
63,79,80,1,7,0|9|0|9
68,74,78,1,7,0|9|0|11
55,72,77,1,7,0|9|0|10
79,82,79,1,7,0|9|0|6
76,77,68,1,7,0|9|27|5
78,85,74,1,7,0|9|13|5
72,78,70,1,7,0|9|0|6
56,65,66,1,7,0|9|23|12
53,66,72,1,7,0|379|0|14
68,69,87,1,7,0|9|0|7
77,74,83,1,7,0|9|0|9
71,72,90,1,7,0|9|54|7
47,61,67,1,7,0|9|14|11
62,71,71,1,7,0|9|33|8
64,83,76,1,7,0|9|16|6
81,71,76,1,7,0|9|60|5
74,76,85,1,7,0|9|0|9
67,78,79,1,7,0|9|0|10
63,69,88,1,7,0|9|24|7
65,86,77,1,7,0|9|30|5
51,69,73,1,7,0|379|0|16
76,75,73,1,7,0|9|0|8
68,78,82,1,7,0|9|0|11
74,77,85,1,7,0|9|0|9
65,75,76,1,7,0|9|0|12
66,82,73,1,7,0|9|0|6
69,79,75,1,7,0|9|0|9
62,69,78,1,7,0|9|0|11
78,79,66,1,7,0|9|28|5
75,82,79,1,7,0|9|0|9
56,67,70,1,7,0|9|4|12
48,73,67,1,7,0|116|43|12
53,88,78,1,6,0|379|18|0
72,68,78,1,7,0|9|0|6
55,72,76,1,7,0|9|0|10
65,76,69,1,7,0|9|40|14
72,68,72,1,7,0|9|29|5
68,80,90,1,7,0|9|69|5
59,77,75,1,7,0|9|0|9
49,70,78,1,7,0|9|8|10
46,61,69,1,7,0|9|52|13
44,86,83,1,7,0|116|53|16
49,80,80,1,7,0|379|60|17
56,53,74,1,7,0|9|46|10
62,76,78,1,7,0|9|0|10
62,70,76,1,7,0|9|0|11
71,79,74,1,7,0|9|0|10
67,65,77,1,7,0|9|63|7
67,70,74,1,7,0|9|0|7
54,57,72,1,7,0|9|0|13
67,68,75,1,7,0|9|0|8
59,80,72,1,7,0|9|43|7
76,86,83,1,7,0|9|16|6
68,80,74,1,7,0|9|0|8
67,74,88,1,7,0|9|0|8
80,78,81,1,7,0|9|0|7
76,87,74,1,7,0|9|42|5
53,68,72,1,7,0|379|0|16
72,67,78,1,7,0|9|0|7
55,74,73,1,7,0|9|52|8
38,68,66,1,7,0|9|27|15
73,66,84,1,7,0|9|54|6
64,78,73,1,7,0|9|0|8
72,82,75,1,7,0|9|0|8
48,74,78,1,7,0|379|36|14
74,70,75,1,7,0|9|0|6
65,72,72,1,7,0|65|13|13
60,77,89,1,7,0|9|24|7
67,75,67,1,7,0|9|9|5
77,81,87,1,7,0|9|34|6
73,78,71,1,7,0|9|0|7
60,78,90,1,7,0|9|25|7
68,69,90,1,7,0|9|4|7
56,76,85,1,7,0|9|23|7
55,65,69,1,7,0|9|7|12
58,77,79,1,7,0|9|0|9
62,79,79,1,7,0|9|0|9
76,76,87,1,7,0|9|0|7
80,84,80,1,7,0|9|29|5
62,74,88,1,7,0|9|5|7
60,80,86,1,7,0|9|25|7
65,84,73,1,7,0|9|31|5
65,74,74,1,7,0|9|0|15
62,80,73,1,7,0|9|15|8
57,69,71,1,7,0|9|22|9
79,75,68,1,7,0|9|10|5
48,77,77,1,7,0|116|36|14
75,80,82,1,7,0|9|0|10
67,66,75,1,7,0|9|53|7
51,68,77,1,7,0|9|9|10
71,72,68,1,7,0|9|9|5
79,78,90,1,7,0|9|49|5
45,64,67,1,7,0|9|41|12
82,74,79,1,7,0|9|0|6
49,63,79,1,7,0|9|29|10
73,67,85,1,7,0|9|0|7
68,83,78,1,7,0|9|0|7
74,87,80,1,7,0|9|16|6
69,84,69,1,7,0|9|26|5
62,71,86,1,7,0|9|0|8
62,67,76,1,7,0|9|0|13
61,70,82,1,7,0|9|0|10
43,59,70,1,7,0|116|9|15
68,67,71,1,7,0|9|7|5
57,74,80,1,7,0|9|0|11
46,58,73,1,7,0|9|6|12
78,80,81,1,7,0|9|0|7
77,70,72,1,7,0|9|11|5
59,56,72,1,7,0|9|17|11
70,68,69,1,7,0|65|51|13
59,69,82,1,7,0|9|0|12
53,53,73,1,7,0|9|46|10
69,84,75,1,7,0|9|0|7
72,72,84,1,7,0|9|0|8
47,54,70,1,7,0|9|55|11
53,71,70,1,7,0|9|53|11
62,67,78,1,7,0|9|0|12
80,84,77,1,7,0|9|29|5
46,67,74,1,7,0|9|66|10
79,80,83,1,7,0|9|0|7
53,68,81,1,7,0|9|0|10
72,72,67,1,7,0|9|11|5
60,63,82,1,7,0|9|54|11
80,82,79,1,7,0|9|10|5
76,69,88,1,7,0|9|46|5
50,65,79,1,7,0|9|9|10
41,80,73,1,7,0|1922|40|17
73,84,68,1,7,0|9|12|5
47,76,74,1,7,0|116|51|13
79,70,85,1,7,0|9|55|5
78,81,77,1,7,0|9|0|7
74,72,68,1,7,0|9|11|5
67,79,86,1,7,0|9|0|7
67,72,88,1,7,0|9|0|7
61,61,76,1,7,0|9|21|9
58,69,86,1,7,0|9|7|10
65,69,72,1,7,0|9|44|7
62,80,69,1,7,0|9|42|7
59,59,71,1,7,0|9|48|10
59,80,81,1,7,0|9|0|7
58,75,84,1,7,0|9|0|7
56,59,68,1,7,0|9|0|11
55,78,75,1,7,0|9|30|8
69,81,82,1,7,0|9|0|9
64,82,81,1,7,0|9|10|7
84,76,74,1,7,0|9|28|5
47,68,76,1,7,0|9|29|10
52,56,79,1,7,0|9|54|11
64,68,88,1,7,0|9|25|7
75,77,81,1,7,0|9|0|10
51,68,70,1,7,0|379|0|14
75,75,86,1,7,0|9|0|8
75,83,86,1,7,0|9|0|6
48,55,75,1,7,0|9|56|11
46,64,65,1,7,0|9|62|12
72,88,78,1,7,0|9|29|5
71,69,77,1,7,0|9|0|8
79,70,72,1,7,0|9|9|5
71,65,71,1,7,0|65|8|15
61,72,80,1,7,0|9|0|10
62,66,80,1,7,0|9|0|11
72,69,77,1,7,0|9|0|6
59,76,70,1,7,0|9|49|13
56,71,71,1,7,0|9|48|9
60,69,74,1,7,0|9|0|10
76,74,78,1,7,0|9|0|9
59,66,83,1,7,0|9|0|13
44,61,69,1,7,0|116|57|14
61,67,79,1,7,0|9|0|11
54,59,72,1,7,0|9|0|12
69,69,74,1,7,0|9|0|7
62,85,79,1,7,0|9|36|6
66,77,90,1,7,0|9|25|7
81,84,74,1,7,0|9|10|5
48,57,76,1,7,0|9|26|12
71,73,83,1,7,0|9|0|9
70,85,82,1,7,0|9|0|7
52,63,63,1,7,0|9|25|12
70,76,68,1,7,0|9|27|5
70,75,78,1,7,0|9|0|12
72,77,79,1,7,0|9|0|11
60,68,71,1,7,0|9|53|8
68,66,81,1,7,0|9|0|7
67,69,76,1,7,0|9|0|9
80,79,80,1,7,0|9|0|6
67,75,79,1,7,0|9|0|11
50,65,66,1,7,0|9|41|12
50,53,71,1,7,0|9|36|11
59,58,72,1,7,0|9|67|10
54,59,70,1,7,0|9|0|13
61,64,81,1,7,0|9|0|12
82,74,82,1,7,0|9|5|6
76,67,78,1,7,0|9|9|5
71,82,75,1,7,0|9|0|8
73,65,80,1,7,0|9|53|6
80,75,76,1,7,0|9|0|7
75,74,81,1,7,0|9|0|9
69,81,69,1,7,0|9|8|5
78,77,81,1,7,0|9|0|8
69,68,72,1,7,0|65|69|13
77,82,72,1,7,0|9|0|6
58,57,71,1,7,0|9|45|10
61,59,73,1,7,0|9|66|10
76,87,79,1,7,0|9|28|5
29,65,66,1,7,0|9|61|17
74,82,73,1,7,0|9|0|8
55,53,75,1,7,0|9|17|11
80,81,80,1,7,0|9|0|7
79,66,85,1,7,0|9|49|5
59,75,80,1,7,0|9|0|9
54,76,79,1,7,0|9|60|9
67,72,69,1,7,0|65|60|12
68,70,90,1,7,0|9|6|7
60,78,77,1,7,0|9|0|9
48,62,66,1,7,0|9|46|12
69,81,78,1,7,0|9|0|10
80,82,78,1,7,0|9|50|5
47,68,67,1,7,0|9|35|13
65,71,71,1,7,0|65|0|13
52,61,75,1,7,0|9|0|13
60,65,70,1,7,0|9|52|8
65,84,71,1,7,0|9|28|5
54,69,77,1,7,0|9|0|12
51,76,79,1,7,0|9|57|9
81,80,72,1,7,0|9|52|5
72,80,75,1,7,0|9|0|10
78,75,68,1,7,0|9|29|5
69,75,78,1,7,0|9|0|12
55,74,72,1,7,0|9|51|8
66,81,83,1,7,0|9|0|8
48,57,68,1,7,0|9|61|12
68,82,86,1,7,0|9|0|6
50,76,77,1,7,0|116|19|14
73,69,84,1,7,0|9|0|8
41,63,76,1,7,0|8434|44|18
70,88,85,1,7,0|9|16|6
63,75,82,1,7,0|9|0|11
70,72,85,1,7,0|9|0|10
79,77,88,1,7,0|9|48|5
49,57,75,1,7,0|9|25|12
74,82,71,1,7,0|9|0|6
77,71,73,1,7,0|9|8|5
71,67,83,1,7,0|9|0|6
65,73,73,1,7,0|9|0|9
52,72,68,1,7,0|116|54|11
59,74,69,1,7,0|9|31|8
54,63,67,1,7,0|9|15|11
68,80,72,1,7,0|9|0|7
48,66,72,1,7,0|9|0|11
77,87,75,1,7,0|9|27|5
44,80,83,1,7,0|116|45|15
56,62,71,1,7,0|9|0|11
81,81,70,1,7,0|9|13|5
50,63,71,1,7,0|379|0|13
76,75,77,1,7,0|9|0|9
60,71,88,1,7,0|9|27|7
79,77,70,1,7,0|9|0|6
47,57,75,1,7,0|9|37|11
53,60,73,1,7,0|9|0|12
66,79,70,1,7,0|9|29|5
50,70,67,1,7,0|379|0|14
82,78,73,1,7,0|9|26|5
78,81,79,1,7,0|9|0|7
45,67,62,1,7,0|9|64|12
62,74,72,1,7,0|9|0|9
47,62,77,1,7,0|9|30|10
74,80,76,1,7,0|9|0|9
49,68,75,1,7,0|9|49|10
50,53,77,1,7,0|9|56|11
80,71,83,1,7,0|9|47|5
60,79,76,1,7,0|9|0|9
58,74,72,1,7,0|9|11|8
75,82,73,1,7,0|9|0|7
