x,y,z,Type,State,extra
45,54,70,1,7,0|9|0|9
70,68,59,1,8,0|9|-1|0
72,79,65,1,7,0|9|0|3
48,58,68,1,7,0|9|0|11
88,72,76,1,8,0|9|-1|0
45,64,84,1,7,0|9|0|4
44,54,58,1,7,0|116|0|12
46,45,64,1,7,0|9|34|9
74,57,81,1,7,0|9|0|10
65,62,73,1,7,0|65|0|12
68,60,71,1,7,0|65|0|10
35,56,68,1,7,0|2332|0|15
59,86,86,1,7,0|9|0|3
73,54,84,1,7,0|9|27|13
37,60,84,1,7,0|9|26|3
40,49,67,1,7,0|2332|0|13
75,79,78,1,7,0|9|0|10
64,55,85,1,7,0|9|0|15
54,69,90,1,7,0|9|0|6
81,77,84,1,7,0|9|0|6
61,45,73,1,7,0|9|43|3
74,79,60,1,8,0|9|-1|0
67,67,89,1,7,0|9|0|5
61,68,65,1,7,0|9|0|5
59,52,87,1,7,0|9|46|3
43,47,71,1,7,0|9|0|11
78,63,85,1,7,0|9|0|2
60,66,87,1,7,0|9|0|9
65,72,78,1,7,0|9|0|10
36,60,68,1,7,0|116|0|10
61,72,61,1,7,0|9|0|6
52,67,62,1,7,0|116|0|9
39,68,82,1,7,0|9|0|4
59,84,91,1,7,0|9|0|2
40,68,83,1,7,0|5295|0|13
47,46,81,1,7,0|9|53|4
38,71,65,1,7,0|9|0|8
77,67,96,1,8,0|9|-1|0
37,85,86,1,7,0|116|0|10
46,75,56,1,7,0|116|22|5
61,82,95,1,7,0|9|0|1
51,63,75,1,7,0|9|0|11
79,73,71,1,7,0|9|0|5
72,59,72,1,7,0|65|0|9
59,74,98,1,8,0|9|-1|0
64,82,92,1,7,0|9|0|2
44,90,77,1,7,0|116|59|10
82,87,85,1,7,0|9|0|3
38,68,79,1,7,0|5295|0|13
86,66,90,1,8,0|9|-1|0
73,61,91,1,8,0|9|-1|0
86,81,68,1,8,0|9|-1|0
63,65,69,1,7,0|9|0|5
45,71,54,1,7,0|9|60|5
54,85,78,1,7,0|9|0|2
73,82,83,1,7,0|9|0|9
44,64,88,1,7,0|9|5|3
50,43,70,1,7,0|9|51|4
51,56,67,1,7,0|9|0|12
79,88,68,1,7,0|9|0|1
62,67,59,1,7,0|379|20|5
89,79,74,1,8,0|9|-1|0
43,86,75,1,7,0|379|0|13
62,62,86,1,7,0|9|0|15
80,76,63,1,8,0|9|-1|0
47,88,74,1,7,0|1922|27|11
53,80,78,1,7,0|9|0|7
45,80,85,1,7,0|5295|0|14
41,57,49,1,7,0|116|41|10
58,73,65,1,7,0|9|0|7
33,49,62,1,7,0|5312|44|11
66,73,67,1,7,0|9|0|3
83,70,95,1,8,0|9|-1|0
37,79,82,1,7,0|116|4|8
62,82,64,1,8,0|9|-1|0
29,90,76,1,7,0|379|47|11
51,89,73,1,7,0|379|67|11
50,44,76,1,7,0|9|51|4
47,65,72,1,7,0|9|0|11
77,56,77,1,7,0|9|53|9
80,68,68,1,7,0|9|0|2
49,71,83,1,7,0|9|0|6
36,68,69,1,7,0|9|0|11
77,86,89,1,7,0|9|0|2
51,70,62,1,7,0|116|0|9
60,72,89,1,7,0|9|0|6
40,45,68,1,7,0|9|0|10
73,86,89,1,7,0|9|0|3
86,66,77,1,8,0|9|-1|0
47,63,59,1,7,0|9|0|8
56,94,75,1,7,0|9|11|1
51,58,79,1,7,0|9|0|9
56,64,74,1,7,0|9|0|11
40,41,68,1,7,0|9|53|9
41,70,86,1,7,0|7737|35|10
43,70,74,1,7,0|116|0|10
54,67,94,1,7,0|9|55|3
65,75,91,1,7,0|9|0|6
66,52,70,1,7,0|9|20|7
72,90,72,1,7,0|9|0|3
74,56,77,1,7,0|9|0|9
45,56,66,1,7,0|2332|0|13
42,68,64,1,7,0|9|0|10
41,77,60,1,7,0|116|0|5
47,83,61,1,7,0|9|49|11
73,96,76,1,8,0|9|-1|0
52,64,92,1,7,0|9|0|4
39,66,71,1,7,0|9|0|7
35,90,74,1,7,0|379|0|11
38,59,53,1,7,0|116|0|12
33,39,62,1,7,0|5312|19|15
58,60,84,1,7,0|9|0|9
46,91,83,1,7,0|116|52|9
36,81,86,1,7,0|116|13|9
52,60,73,1,7,0|9|0|12
83,91,69,1,8,0|9|-1|0
60,67,97,1,8,0|9|-1|0
41,76,81,1,7,0|379|0|10
38,61,74,1,7,0|116|0|15
45,70,55,1,7,0|9|59|5
43,85,89,1,7,0|116|41|9
59,55,69,1,7,0|9|0|8
56,45,84,1,7,0|9|53|4
38,51,61,1,7,0|2332|0|11
35,53,58,1,7,0|2332|21|10
67,75,69,1,7,0|9|0|4
33,63,74,1,7,0|116|12|10
67,71,86,1,7,0|9|0|9
54,83,63,1,7,0|116|24|5
50,80,64,1,7,0|116|0|8
47,59,59,1,7,0|9|0|7
41,51,50,1,7,0|116|53|9
41,59,47,1,7,0|116|3|15
83,80,67,1,7,0|9|0|1
36,53,57,1,7,0|116|0|10
35,59,72,1,7,0|116|0|11
76,76,72,1,7,0|9|0|8
49,64,57,1,7,0|9|0|7
44,78,67,1,7,0|379|0|10
39,49,70,1,7,0|2332|0|12
40,59,80,1,7,0|9|0|8
67,94,79,1,8,0|9|-1|0
56,58,84,1,7,0|9|0|5
37,58,51,1,7,0|116|0|11
40,74,60,1,7,0|116|51|4
38,67,80,1,7,0|5295|0|13
38,41,67,1,7,0|9|52|9
53,62,59,1,7,0|9|0|6
66,47,77,1,7,0|9|58|7
58,62,69,1,7,0|9|0|9
50,80,62,1,7,0|116|0|6
50,70,73,1,7,0|9|0|11
59,64,95,1,8,0|9|-1|0
84,87,82,1,7,0|9|0|1
56,69,64,1,7,0|379|0|9
64,92,71,1,8,0|9|-1|0
86,72,71,1,8,0|9|-1|0
77,60,93,1,8,0|9|-1|0
72,72,95,1,7,0|9|0|3
61,93,80,1,8,0|9|-1|0
56,75,93,1,7,0|9|0|2
37,81,75,1,7,0|1922|0|12
60,86,98,1,7,0|379|29|16
48,73,91,1,7,0|5295|7|11
23,90,65,1,7,0|1922|16|17
47,77,65,1,7,0|116|0|9
71,93,76,1,8,0|9|-1|0
61,68,66,1,7,0|9|0|5
84,81,89,1,7,0|9|0|1
40,66,75,1,7,0|9|0|7
82,63,83,1,8,0|9|-1|0
73,70,97,1,7,0|9|0|1
39,63,63,1,7,0|9|0|8
72,85,61,1,8,0|9|-1|0
37,46,65,1,7,0|5312|0|12
46,63,88,1,7,0|9|29|2
37,86,77,1,7,0|379|0|12
44,79,85,1,7,0|116|0|11
52,55,57,1,7,0|9|44|3
70,54,86,1,7,0|9|19|12
51,78,84,1,7,0|379|0|10
56,66,83,1,7,0|9|0|10
73,63,93,1,7,0|9|0|1
51,57,74,1,7,0|9|0|12
56,47,63,1,7,0|9|63|3
72,55,82,1,7,0|9|0|10
57,93,82,1,8,0|9|-1|0
40,48,61,1,7,0|2332|0|10
35,54,58,1,7,0|2332|50|10
42,79,63,1,7,0|116|0|6
60,71,75,1,7,0|9|0|11
55,83,82,1,7,0|9|0|3
83,78,64,1,8,0|9|-1|0
66,84,98,1,8,0|9|-1|0
44,77,89,1,7,0|5295|25|11
61,54,66,1,7,0|9|0|6
41,46,56,1,7,0|116|13|9
71,62,93,1,8,0|9|-1|0
82,84,69,1,7,0|9|0|2
46,77,64,1,7,0|116|0|9
46,61,72,1,7,0|9|0|12
83,81,77,1,7,0|9|0|4
57,75,76,1,7,0|9|0|9
37,55,70,1,7,0|9|0|10
74,82,90,1,7,0|9|0|5
66,79,65,1,7,0|9|0|1
48,73,74,1,7,0|116|0|11
58,53,76,1,7,0|9|0|9
31,82,70,1,7,0|379|50|14
51,47,70,1,7,0|9|0|6
45,87,70,1,7,0|1922|28|11
43,51,79,1,7,0|9|0|9
56,69,60,1,7,0|9|0|6
47,59,61,1,7,0|9|0|8
37,65,63,1,7,0|9|0|8
61,84,98,1,7,0|379|9|16
54,72,76,1,7,0|9|0|9
37,75,74,1,7,0|116|0|7
31,62,57,1,7,0|9|68|11
34,45,62,1,7,0|5312|17|12
46,47,62,1,7,0|9|42|13
42,64,80,1,7,0|9|0|6
72,73,81,1,7,0|9|0|10
38,69,65,1,7,0|9|0|11
51,68,88,1,7,0|9|0|5
69,66,80,1,7,0|9|0|7
56,77,97,1,8,0|9|-1|0
83,75,72,1,7,0|9|0|4
53,49,72,1,7,0|9|0|7
41,73,85,1,7,0|7737|0|11
80,65,94,1,8,0|9|-1|0
77,78,60,1,8,0|9|-1|0
72,88,69,1,7,0|9|0|3
58,82,69,1,7,0|9|0|3
66,71,85,1,7,0|9|0|8
71,86,78,1,7,0|9|0|6
64,83,79,1,7,0|9|0|6
53,69,94,1,7,0|9|15|4
68,66,81,1,7,0|9|0|7
48,59,75,1,7,0|9|0|13
76,73,71,1,7,0|9|0|6
73,82,78,1,7,0|9|0|8
59,72,76,1,7,0|9|0|11
37,80,67,1,7,0|1922|0|10
46,68,79,1,7,0|9|0|8
68,48,76,1,7,0|9|55|7
79,60,67,1,7,0|65|14|7
55,88,83,1,7,0|379|44|12
82,93,78,1,8,0|9|-1|0
48,56,69,1,7,0|9|0|12
53,59,74,1,7,0|9|0|13
73,83,71,1,7,0|9|0|5
63,50,76,1,7,0|9|0|9
32,56,68,1,7,0|5312|0|11
33,78,79,1,7,0|5295|14|17
64,67,91,1,7,0|9|0|4
52,44,66,1,7,0|9|52|4
62,55,82,1,7,0|9|0|6
41,77,64,1,7,0|9|0|14
43,52,71,1,7,0|9|0|11
60,64,90,1,7,0|9|0|7
48,60,64,1,7,0|9|0|8
53,78,87,1,7,0|9|0|3
85,87,70,1,8,0|9|-1|0
71,67,99,1,8,0|9|-1|0
48,71,85,1,7,0|9|0|5
64,64,71,1,7,0|65|0|13
33,60,60,1,7,0|2332|30|9
50,86,69,1,7,0|379|51|14
65,77,76,1,7,0|9|0|9
46,74,56,1,7,0|9|9|6
42,75,66,1,7,0|9|0|16
67,81,96,1,7,0|9|14|1
77,78,90,1,7,0|9|0|5
77,56,84,1,8,0|9|-1|0
66,78,61,1,8,0|9|-1|0
58,81,62,1,7,0|9|10|1
51,64,66,1,7,0|9|0|12
78,63,72,1,8,0|9|-1|0
44,67,86,1,7,0|9|0|4
76,71,82,1,7,0|9|0|8
52,70,95,1,7,0|9|24|3
70,61,73,1,7,0|65|0|10
36,60,57,1,7,0|9|18|12
37,47,60,1,7,0|2332|0|10
55,58,87,1,7,0|9|0|6
33,53,67,1,7,0|5312|0|11
59,61,75,1,7,0|9|0|9
45,62,54,1,7,0|9|62|5
45,81,88,1,7,0|6977|0|16
67,51,65,1,7,0|9|14|4
65,64,72,1,7,0|65|0|13
73,87,94,1,8,0|9|-1|0
49,48,75,1,7,0|9|0|6
58,62,60,1,7,0|9|20|6
53,61,77,1,7,0|9|0|10
88,73,77,1,8,0|9|-1|0
41,90,87,1,7,0|116|32|9
39,49,75,1,7,0|9|25|8
72,66,61,1,8,0|9|-1|0
55,69,95,1,7,0|9|14|4
59,50,67,1,7,0|9|0|5
86,83,65,1,8,0|9|-1|0
63,86,65,1,8,0|9|-1|0
63,69,97,1,7,0|9|0|1
78,81,79,1,7,0|9|0|7
48,67,84,1,7,0|5295|0|13
35,65,58,1,7,0|9|2|12
67,84,95,1,8,0|9|-1|0
55,64,96,1,7,0|9|23|3
80,82,93,1,8,0|9|-1|0
71,72,99,1,8,0|9|-1|0
54,62,69,1,7,0|9|0|11
75,87,70,1,7,0|9|0|3
46,60,74,1,7,0|9|0|11
72,60,80,1,7,0|9|0|11
34,59,76,1,7,0|116|2|10
53,65,82,1,7,0|9|0|9
34,67,63,1,7,0|9|0|11
58,67,63,1,7,0|379|0|8
36,68,82,1,7,0|5295|46|11
62,75,57,1,7,0|9|43|10
49,65,86,1,7,0|9|0|6
58,79,61,1,7,0|116|56|4
48,80,86,1,7,0|5295|0|15
29,87,76,1,7,0|379|18|12
75,79,94,1,7,0|9|0|2
57,87,88,1,8,0|9|-1|0
51,67,75,1,7,0|9|0|11
52,68,91,1,7,0|9|0|5
82,74,95,1,8,0|9|-1|0
52,60,68,1,7,0|9|0|12
71,55,89,1,6,0|9|16|0
56,78,68,1,7,0|9|0|4
39,54,54,1,7,0|116|0|11
46,80,77,1,7,0|379|0|11
60,55,88,1,7,0|9|23|10
66,63,94,1,7,0|9|0|5
79,88,92,1,8,0|9|-1|0
39,70,60,1,7,0|9|2|6
84,88,83,1,8,0|9|-1|0
55,44,62,1,7,0|9|46|11
44,60,65,1,7,0|116|0|12
66,82,82,1,7,0|9|0|8
43,71,55,1,7,0|9|58|5
54,61,92,1,8,0|9|-1|0
60,73,80,1,7,0|9|0|11
58,48,61,1,7,0|12153|54|17
55,68,79,1,7,0|9|0|11
57,86,75,1,7,0|9|0|3
43,80,88,1,7,0|116|0|9
77,61,90,1,8,0|9|-1|0
57,88,84,1,7,0|9|0|1
60,70,69,1,7,0|9|0|7
74,82,81,1,7,0|9|0|9
46,55,68,1,7,0|9|0|10
85,77,70,1,7,0|9|0|2
52,49,70,1,7,0|9|0|7
46,52,81,1,7,0|9|0|6
91,77,71,1,8,0|9|-1|0
81,66,83,1,7,0|9|0|2
55,84,91,1,7,0|9|0|1
66,71,78,1,7,0|9|0|10
44,90,87,1,7,0|116|60|9
35,54,71,1,7,0|2332|0|14
46,69,61,1,7,0|9|0|9
52,73,67,1,7,0|9|0|9
68,76,74,1,7,0|9|0|8
78,68,74,1,7,0|9|0|3
53,81,72,1,7,0|9|0|4
41,58,54,1,7,0|116|0|11
60,85,86,1,7,0|9|0|3
52,65,72,1,7,0|379|0|15
58,63,83,1,7,0|9|0|8
60,61,90,1,7,0|9|0|2
62,71,69,1,7,0|9|0|7
65,87,74,1,7,0|9|0|3
41,78,70,1,7,0|116|0|9
63,57,89,1,7,0|65|15|13
55,79,75,1,7,0|9|0|6
49,78,89,1,7,0|5295|0|12
86,81,72,1,7,0|9|0|1
31,87,73,1,7,0|379|48|11
54,76,72,1,7,0|9|0|6
78,63,75,1,7,0|9|0|1
84,82,89,1,7,0|9|0|1
37,78,64,1,7,0|116|55|5
51,85,79,1,7,0|9|0|1
50,69,54,1,7,0|9|60|5
34,80,72,1,7,0|379|30|14
36,80,86,1,7,0|116|6|8
60,84,88,1,7,0|9|0|3
59,73,85,1,7,0|9|0|8
89,73,91,1,8,0|9|-1|0
38,65,86,1,7,0|116|6|18
47,53,81,1,7,0|9|0|7
49,60,63,1,7,0|9|0|9
31,91,78,1,7,0|379|10|11
69,86,79,1,7,0|9|0|7
67,81,67,1,7,0|9|0|3
65,64,61,1,7,0|65|44|8
70,65,65,1,8,0|9|-1|0
45,51,80,1,7,0|9|0|6
65,78,64,1,7,0|9|0|1
42,85,85,1,7,0|116|0|12
83,83,77,1,7,0|9|0|3
39,90,85,1,7,0|116|34|9
34,86,86,1,7,0|116|14|9
68,66,95,1,7,0|9|0|1
55,89,72,1,7,0|9|35|1
64,83,97,1,8,0|9|-1|0
68,81,64,1,7,0|9|0|1
68,56,66,1,7,0|9|20|7
43,58,84,1,7,0|9|0|8
78,72,92,1,7,0|9|0|3
75,58,74,1,8,0|9|-1|0
75,86,65,1,7,0|9|0|1
72,84,74,1,7,0|9|0|7
71,55,84,1,7,0|9|55|12
40,48,69,1,7,0|2332|0|12
48,63,67,1,7,0|9|0|10
43,51,81,1,7,0|9|0|5
46,64,82,1,7,0|9|0|7
36,84,75,1,7,0|379|1|10
42,66,75,1,7,0|9|0|8
40,66,77,1,7,0|5295|0|14
41,62,67,1,7,0|9|0|12
50,61,55,1,7,0|9|20|5
56,52,67,1,7,0|9|0|8
69,74,86,1,7,0|9|0|9
61,69,60,1,7,0|9|0|6
77,69,61,1,8,0|9|-1|0
59,53,71,1,7,0|9|0|8
81,89,80,1,7,0|9|0|1
76,60,88,1,7,0|9|0|1
73,81,63,1,7,0|9|0|1
62,90,86,1,8,0|9|-1|0
65,56,79,1,7,0|9|0|6
49,68,90,1,7,0|9|0|3
90,72,71,1,8,0|9|-1|0
53,61,55,1,7,0|9|20|5
50,73,76,1,7,0|9|0|9
48,82,58,1,7,0|116|21|5
39,65,92,1,7,0|7737|13|17
70,90,75,1,7,0|9|0|3
37,77,81,1,7,0|379|24|8
68,70,72,1,7,0|9|0|8
38,83,84,1,7,0|116|0|10
59,74,88,1,7,0|9|0|6
50,69,69,1,7,0|9|0|12
51,48,63,1,7,0|9|0|12
37,47,69,1,7,0|2332|0|12
70,55,73,1,7,0|9|8|8
81,78,87,1,7,0|9|0|4
37,60,51,1,7,0|116|0|12
46,76,65,1,7,0|116|0|9
73,59,74,1,8,0|9|-1|0
47,69,70,1,7,0|9|0|11
88,81,88,1,8,0|9|-1|0
60,81,84,1,7,0|9|0|6
30,66,59,1,7,0|9|12|11
52,67,55,1,7,0|9|60|5
41,71,56,1,7,0|116|50|4
54,61,69,1,7,0|9|0|11
40,83,65,1,7,0|116|57|5
45,92,81,1,7,0|116|1|10
60,62,87,1,7,0|9|0|8
83,93,76,1,8,0|9|-1|0
71,61,79,1,7,0|9|0|3
56,69,86,1,7,0|9|0|9
34,44,60,1,7,0|5312|15|12
49,65,70,1,7,0|9|0|11
74,63,70,1,7,0|65|0|10
33,50,62,1,7,0|5312|34|12
56,54,62,1,7,0|9|0|5
35,66,71,1,7,0|116|0|11
55,74,81,1,7,0|9|0|9
45,46,71,1,7,0|9|0|11
44,68,90,1,7,0|9|37|2
46,54,55,1,7,0|116|2|10
29,62,72,1,7,0|9|6|10
55,65,97,1,7,0|9|24|3
73,84,81,1,7,0|9|0|7
52,76,84,1,7,0|9|0|4
59,66,62,1,7,0|9|0|7
52,50,82,1,7,0|9|0|6
68,75,83,1,7,0|9|0|11
68,67,66,1,7,0|65|0|12
84,71,73,1,7,0|9|0|2
52,83,89,1,7,0|9|0|1
49,88,84,1,7,0|116|50|9
64,81,92,1,7,0|9|0|2
43,61,85,1,7,0|9|0|4
77,88,73,1,7,0|9|0|3
39,78,88,1,7,0|116|62|8
52,80,68,1,7,0|116|0|7
74,81,75,1,7,0|9|0|9
52,82,63,1,7,0|116|59|5
76,60,69,1,7,0|65|18|7
70,65,91,1,7,0|9|0|3
45,84,81,1,7,0|116|0|11
29,59,67,1,7,0|9|19|10
48,60,67,1,7,0|9|0|10
76,87,83,1,7,0|9|0|5
64,67,92,1,7,0|9|0|3
64,83,81,1,7,0|9|0|7
78,62,81,1,7,0|9|0|2
31,62,71,1,7,0|9|6|10
59,87,79,1,7,0|9|0|4
46,81,76,1,7,0|379|0|11
87,71,71,1,8,0|9|-1|0
73,63,71,1,7,0|65|0|10
52,78,66,1,7,0|116|0|8
72,80,70,1,7,0|9|0|6
61,83,82,1,7,0|9|0|5
46,84,77,1,7,0|116|0|10
32,70,77,1,7,0|8434|15|15
72,68,67,1,7,0|9|0|2
25,88,70,1,7,0|379|64|13
39,53,78,1,7,0|9|0|5
87,78,74,1,7,0|9|0|1
63,52,85,1,7,0|9|20|17
46,64,85,1,7,0|9|0|5
37,66,72,1,7,0|116|0|12
42,73,61,1,7,0|116|0|6
73,62,73,1,7,0|9|0|3
35,57,73,1,7,0|2332|10|15
79,73,64,1,7,0|9|0|2
58,52,70,1,7,0|9|0|7
71,65,80,1,7,0|9|0|6
58,86,76,1,7,0|9|0|4
48,45,64,1,7,0|9|34|9
48,86,77,1,7,0|116|0|8
42,76,92,1,7,0|5295|24|11
74,87,71,1,7,0|9|0|4
56,50,62,1,7,0|9|14|4
60,57,68,1,7,0|9|0|8
72,65,63,1,8,0|9|-1|0
42,65,74,1,7,0|9|0|8
57,59,65,1,7,0|9|0|8
38,82,78,1,7,0|379|0|11
82,88,75,1,7,0|9|0|1
38,73,81,1,7,0|379|0|9
36,49,74,1,7,0|2332|33|12
68,92,81,1,7,0|9|0|2
73,64,60,1,7,0|65|48|6
56,44,80,1,7,0|9|13|4
38,79,82,1,7,0|116|0|9
66,79,99,1,8,0|9|-1|0
77,89,82,1,7,0|9|0|2
69,82,97,1,8,0|9|-1|0
63,78,81,1,7,0|9|0|9
56,77,68,1,7,0|9|0|5
79,89,79,1,7,0|9|0|2
73,66,84,1,7,0|9|0|6
43,75,91,1,7,0|5295|38|10
63,74,60,1,7,0|9|0|11
67,75,93,1,7,0|9|0|3
38,54,62,1,7,0|2332|0|12
68,65,82,1,7,0|9|0|6
30,68,70,1,7,0|9|22|8
55,82,66,1,7,0|9|0|2
69,76,68,1,7,0|9|0|5
45,43,72,1,7,0|9|19|9
39,67,74,1,7,0|9|0|6
42,64,78,1,7,0|7737|0|16
57,69,98,1,8,0|9|-1|0
41,56,72,1,7,0|9|0|12
38,79,73,1,7,0|1922|0|11
54,85,87,1,7,0|9|0|1
50,87,70,1,7,0|116|48|11
58,78,96,1,7,0|9|0|1
54,57,93,1,7,0|9|45|3
64,53,82,1,7,0|9|0|8
60,70,62,1,7,0|379|0|6
61,77,90,1,7,0|9|0|5
51,66,61,1,7,0|9|0|9
67,89,89,1,7,0|9|0|1
53,84,83,1,7,0|9|0|2
48,76,68,1,7,0|116|0|10
64,81,86,1,7,0|9|0|7
50,66,91,1,7,0|9|0|4
61,55,87,1,7,0|9|0|15
67,50,74,1,7,0|9|18|7
74,71,92,1,7,0|9|0|2
58,63,81,1,7,0|9|0|10
62,54,65,1,7,0|9|0|5
34,51,61,1,7,0|2332|0|11
70,54,72,1,7,0|9|59|7
62,89,85,1,7,0|9|0|2
67,73,98,1,8,0|9|-1|0
61,77,69,1,7,0|9|0|6
52,82,71,1,7,0|9|0|3
79,72,74,1,7,0|9|0|5
42,43,73,1,7,0|9|15|9
34,88,80,1,7,0|379|16|12
36,62,47,1,7,0|116|27|13
42,65,76,1,7,0|9|0|8
44,66,74,1,7,0|9|0|9
70,60,91,1,8,0|9|-1|0
84,78,84,1,7,0|9|0|3
86,89,78,1,8,0|9|-1|0
41,56,74,1,7,0|9|0|12
74,86,79,1,7,0|9|0|6
66,81,68,1,7,0|9|0|4
82,80,70,1,7,0|9|0|4
81,66,82,1,7,0|9|0|2
35,53,57,1,7,0|116|51|9
86,81,79,1,7,0|9|0|1
67,81,74,1,7,0|9|0|7
44,48,57,1,7,0|177|11|11
63,79,62,1,7,0|9|35|8
31,40,63,1,7,0|5312|63|13
35,70,80,1,7,0|8434|50|12
56,84,64,1,7,0|9|10|1
53,60,71,1,7,0|9|0|13
72,74,95,1,7,0|9|0|2
34,71,64,1,7,0|9|0|10
61,46,73,1,7,0|9|45|3
57,77,95,1,7,0|9|0|1
62,64,85,1,7,0|9|0|10
49,56,67,1,7,0|9|0|11
77,80,64,1,7,0|9|0|2
41,81,64,1,7,0|379|69|11
38,86,71,1,7,0|1922|8|11
47,40,62,1,7,0|9|15|14
77,78,87,1,7,0|9|0|6
32,64,65,1,7,0|9|0|11
38,80,72,1,7,0|1922|0|11
67,89,71,1,7,0|9|0|2
61,65,66,1,7,0|9|0|7
65,74,78,1,7,0|9|0|12
67,73,96,1,7,0|9|0|3
46,61,66,1,7,0|9|0|12
81,69,82,1,7,0|9|0|4
73,78,63,1,7,0|9|0|1
52,82,81,1,7,0|379|0|14
38,91,81,1,7,0|379|9|11
65,71,72,1,7,0|9|0|9
82,69,84,1,7,0|9|0|3
43,77,65,1,7,0|116|0|7
78,62,87,1,8,0|9|-1|0
77,69,89,1,7,0|9|0|4
58,67,80,1,7,0|9|0|11
37,71,74,1,7,0|116|0|7
83,65,70,1,8,0|9|-1|0
39,59,82,1,7,0|9|0|8
44,56,86,1,7,0|9|30|3
58,90,85,1,8,0|9|-1|0
59,81,65,1,8,0|9|-1|0
41,87,83,1,7,0|116|0|10
61,44,77,1,7,0|9|44|3
54,68,72,1,7,0|9|0|10
69,83,67,1,7,0|9|0|4
65,58,87,1,7,0|9|0|7
56,84,73,1,7,0|9|0|4
87,89,79,1,8,0|9|-1|0
55,74,56,1,7,0|65|47|16
86,89,71,1,8,0|9|-1|0
83,82,79,1,7,0|9|0|3
76,66,65,1,7,0|65|20|8
72,92,81,1,7,0|9|0|1
59,58,63,1,7,0|9|0|6
38,55,82,1,7,0|116|20|15
85,78,73,1,7,0|9|0|2
50,61,71,1,7,0|9|0|12
66,53,79,1,7,0|9|0|10
76,80,65,1,7,0|9|0|3
56,87,76,1,7,0|9|0|2
86,69,82,1,7,0|9|0|1
53,61,88,1,7,0|9|0|5
90,78,74,1,8,0|9|-1|0
80,63,66,1,7,0|65|48|7
70,73,70,1,7,0|9|0|6
53,85,68,1,7,0|9|32|1
81,67,86,1,7,0|9|0|2
37,94,73,1,7,0|379|40|10
44,56,77,1,7,0|9|0|8
78,88,85,1,7,0|9|0|3
48,59,91,1,7,0|9|35|2
78,86,92,1,7,0|9|0|1
44,69,84,1,7,0|9|0|4
57,43,78,1,7,0|9|15|4
61,88,89,1,8,0|9|-1|0
80,86,63,1,8,0|9|-1|0
54,49,60,1,7,0|9|28|11
39,83,69,1,7,0|116|0|7
75,58,77,1,7,0|9|0|10
79,76,88,1,7,0|9|0|5
57,84,85,1,7,0|379|0|16
42,45,67,1,7,0|9|0|11
50,79,57,1,7,0|116|21|5
35,80,79,1,7,0|379|2|10
90,78,73,1,8,0|9|-1|0
47,76,90,1,7,0|5295|0|12
47,70,88,1,7,0|9|0|3
66,63,66,1,7,0|65|0|8
42,73,84,1,7,0|379|0|10
42,45,76,1,7,0|9|50|4
48,66,72,1,7,0|9|0|11
63,73,67,1,7,0|65|0|10
75,76,68,1,7,0|9|0|5
63,81,94,1,7,0|9|0|3
40,47,77,1,7,0|9|15|9
37,66,74,1,7,0|9|0|5
57,85,90,1,7,0|9|0|1
31,88,73,1,7,0|379|49|11
30,55,68,1,7,0|5312|55|10
86,77,82,1,7,0|9|0|2
45,77,80,1,7,0|116|0|12
87,82,85,1,8,0|9|-1|0
46,62,65,1,7,0|9|0|10
49,42,67,1,7,0|9|52|9
35,53,75,1,7,0|2332|50|12
71,60,84,1,7,0|9|0|2
73,59,84,1,7,0|9|0|1
78,62,67,1,7,0|65|20|7
40,56,73,1,7,0|9|0|11
70,83,90,1,7,0|9|0|4
61,69,95,1,7,0|9|0|2
44,81,76,1,7,0|379|0|11
49,68,77,1,7,0|9|0|10
49,50,67,1,7,0|9|0|7
81,83,91,1,7,0|9|0|2
37,60,49,1,7,0|116|13|14
57,89,73,1,7,0|9|0|1
57,70,90,1,7,0|9|0|5
78,77,76,1,7,0|9|0|8
75,61,90,1,7,0|9|0|1
84,82,77,1,7,0|9|0|2
40,53,84,1,7,0|9|41|7
34,47,62,1,7,0|5312|15|12
77,82,96,1,8,0|9|-1|0
36,72,74,1,7,0|116|0|7
61,66,68,1,7,0|9|0|6
70,76,100,1,8,0|9|-1|0
54,64,61,1,7,0|9|0|8
85,82,82,1,7,0|9|0|2
29,61,70,1,7,0|9|6|10
41,90,79,1,7,0|379|9|11
47,56,79,1,7,0|9|0|9
72,53,78,1,7,0|9|0|9
51,71,91,1,7,0|9|0|4
81,62,72,1,8,0|9|-1|0
17,52,73,1,6,0|2332|13|0
39,55,78,1,7,0|9|0|9
39,76,66,1,7,0|116|0|7
63,68,62,1,7,0|9|0|3
67,56,91,1,8,0|9|-1|0
62,62,70,1,7,0|9|0|8
51,79,94,1,8,0|9|-1|0
23,95,68,1,7,0|379|17|17
72,78,62,1,7,0|9|0|1
46,71,74,1,7,0|9|0|9
61,79,97,1,8,0|9|-1|0
69,90,86,1,7,0|9|0|1
65,61,61,1,7,0|9|45|3
79,69,68,1,7,0|9|0|2
45,48,64,1,7,0|9|0|11
31,57,70,1,7,0|2332|21|15
37,86,86,1,7,0|116|27|9
58,56,89,1,7,0|9|59|4
77,60,87,1,8,0|9|-1|0
74,59,91,1,8,0|9|-1|0
59,45,68,1,7,0|9|1|5
67,67,84,1,7,0|9|0|7
62,54,79,1,7,0|9|0|9
66,65,59,1,7,0|9|58|5
